event_id,session_id,customer_id,event_time,event_type,device,traffic_source,page
501123,S100149,1086,2025-02-18 07:01:00,search,mobile,social,/checkout
501124,S100584,1094,2025-01-14 11:35:00,purchase,mobile,direct,/search
501125,S100580,1031,2024-11-08 04:29:00,page_view,mobile,organic,/cart
501126,S100176,1048,2025-02-24 00:25:00,page_view,tablet,social,/search
501127,S100353,1019,2024-11-20 19:25:00,checkout,desktop,email,/checkout
501128,S100513,1065,2024-11-05 03:08:00,page_view,desktop,email,/product
501129,S100308,1059,2024-11-11 01:38:00,page_view,mobile,social,/search
501130,S100118,,2025-02-13 05:03:00,page_view,mobile,organic,/blog
501131,S100518,1079,2024-12-12 12:30:00,search,mobile,social,/search
501132,S100766,1101,2025-02-05 08:12:00,page_view,desktop,ads,/checkout
501133,S100477,1043,2024-11-19 05:25:00,page_view,desktop,organic,/blog
501134,S100413,1107,2025-01-31 04:30:00,page_view,mobile,social,/product
501135,S100586,1079,2025-02-13 20:32:00,search,mobile,ads,/cart
501136,S100350,1090,2024-12-03 09:39:00,page_view,mobile,direct,/home
501137,S100505,1038,2025-01-27 11:43:00,page_view,mobile,organic,/checkout
501138,S100194,1071,2024-12-22 23:54:00,search,tablet,direct,/home
501139,S100186,1082,2024-11-30 12:37:00,purchase,mobile,ads,/product
501140,S100449,1076,2025-01-27 22:18:00,search,desktop,email,/blog
501141,S100495,1118,2024-12-23 16:45:00,add_to_cart,desktop,email,/product
501142,S100514,1116,2024-12-03 04:30:00,page_view,desktop,email,/search
501143,S100695,,2024-12-24 14:19:00,page_view,tablet,direct,/home
501144,S100272,1086,2025-02-19 15:46:00,page_view,desktop,organic,/home
501145,S100051,,2024-12-02 06:13:00,add_to_cart,desktop,direct,/product
501146,S100262,1107,2024-11-28 17:13:00,page_view,mobile,direct,/blog
501147,S100367,1035,2024-12-02 19:39:00,checkout,desktop,email,/home
501148,S100132,1055,2024-12-28 01:28:00,purchase,desktop,direct,/cart
501149,S100224,1031,2025-01-04 08:40:00,page_view,mobile,ads,/product
501150,S100309,1001,2025-01-05 19:52:00,page_view,desktop,social,/search
501151,S100572,1025,2025-02-16 07:57:00,page_view,desktop,social,/search
501152,S100015,1001,2025-02-02 00:12:00,page_view,desktop,social,/search
501153,S100740,1093,2024-12-05 15:15:00,page_view,mobile,email,/home
501154,S100194,1055,2025-02-10 09:11:00,checkout,desktop,email,/product
501155,S100762,1041,2024-12-22 08:27:00,page_view,mobile,social,/search
501156,S100442,1098,2024-11-07 15:46:00,page_view,desktop,organic,/product
501157,S100302,1107,2024-12-07 02:26:00,page_view,mobile,social,/home
501158,S100047,,2025-01-02 09:28:00,purchase,desktop,direct,/cart
501159,S100746,1083,2024-11-17 00:15:00,search,mobile,social,/cart
501160,S100120,1060,2025-02-24 06:02:00,checkout,mobile,social,/cart
501161,S100498,1040,2024-11-21 00:07:00,purchase,mobile,organic,/home
501162,S100561,1029,2024-12-03 18:17:00,page_view,mobile,email,/search
501163,S100468,1028,2024-12-18 15:45:00,page_view,desktop,email,/home
501164,S100040,1053,2025-02-09 21:54:00,page_view,desktop,direct,/product
501165,S100455,,2024-12-10 02:37:00,page_view,mobile,social,/cart
501166,S100533,1001,2025-02-27 18:50:00,add_to_cart,mobile,ads,/product
501167,S100370,1026,2024-11-12 09:53:00,page_view,mobile,direct,/home
501168,S100181,1025,2024-11-24 02:42:00,page_view,desktop,email,/checkout
501169,S100516,1092,2024-12-24 03:19:00,search,mobile,organic,/checkout
501170,S100656,1046,2024-12-01 06:18:00,search,mobile,email,/home
501171,S100589,1059,2025-01-30 20:43:00,search,mobile,email,/search
501172,S100230,1020,2025-01-15 05:33:00,page_view,mobile,organic,/blog
501173,S100347,1052,2025-02-16 18:45:00,add_to_cart,mobile,social,/product
501174,S100478,1014,2024-12-05 22:37:00,search,mobile,social,/home
501175,S100208,1069,2025-01-28 19:18:00,page_view,desktop,email,/home
501176,S100674,1013,2025-01-15 12:25:00,add_to_cart,desktop,direct,/checkout
501177,S100679,1102,2025-01-29 17:50:00,purchase,mobile,ads,/cart
501178,S100277,1073,2024-12-16 19:10:00,page_view,desktop,direct,/cart
501179,S100748,1093,2024-12-12 09:32:00,page_view,mobile,direct,/blog
501180,S100687,1054,2024-12-16 01:13:00,page_view,tablet,email,/search
501181,S100052,1049,2025-01-20 09:52:00,page_view,mobile,email,/search
501182,S100009,1013,2025-02-26 16:11:00,checkout,desktop,ads,/blog
501183,S100657,1068,2025-01-26 16:14:00,page_view,desktop,ads,/search
501184,S100738,1066,2024-11-11 13:51:00,add_to_cart,mobile,ads,/checkout
501185,S100747,1061,2024-12-31 16:25:00,search,desktop,email,/home
501186,S100463,1095,2024-11-29 14:03:00,search,mobile,email,/search
501187,S100753,1107,2025-01-24 15:20:00,page_view,desktop,direct,/checkout
501188,S100582,1097,2025-02-22 00:28:00,page_view,mobile,email,/product
501189,S100157,1019,2024-12-31 19:52:00,page_view,mobile,social,/home
501190,S100018,1080,2025-01-14 00:04:00,page_view,desktop,social,/blog
501191,S100054,1011,2024-12-09 13:35:00,page_view,mobile,ads,/product
501192,S100726,1090,2025-01-17 01:12:00,add_to_cart,mobile,email,/cart
501193,S100720,1049,2025-02-03 07:44:00,page_view,mobile,social,/cart
501194,S100020,1017,2024-11-18 00:27:00,add_to_cart,desktop,direct,/home
501195,S100281,1111,2025-01-26 06:25:00,page_view,mobile,organic,/search
501196,S100760,1079,2025-01-16 14:02:00,add_to_cart,mobile,direct,/home
501197,S100539,1046,2025-02-28 20:07:00,purchase,desktop,organic,/search
501198,S100416,1004,2024-12-19 23:59:00,page_view,mobile,direct,/blog
501199,S100722,1069,2024-11-01 16:22:00,checkout,mobile,social,/cart
501200,S100284,1119,2025-01-29 16:08:00,search,mobile,email,/home
501201,S100531,1077,2025-02-11 05:38:00,add_to_cart,mobile,organic,/home
501202,S100531,,2024-12-24 06:57:00,search,mobile,email,/blog
501203,S100510,1018,2024-12-28 06:06:00,page_view,tablet,email,/search
501204,S100395,1073,2025-01-01 12:07:00,page_view,mobile,social,/cart
501205,S100119,1103,2024-11-17 09:56:00,page_view,mobile,ads,/cart
501206,S100096,1068,2024-12-28 12:50:00,search,mobile,ads,/search
501207,S100119,1012,2025-02-19 00:04:00,purchase,mobile,organic,/blog
501208,S100536,1075,2024-12-29 05:46:00,add_to_cart,desktop,social,/search
501209,S100152,1079,2024-12-14 13:26:00,page_view,mobile,email,/blog
501210,S100244,1094,2024-12-27 04:21:00,add_to_cart,mobile,direct,/search
501211,S100771,1098,2025-02-07 01:00:00,add_to_cart,mobile,direct,/cart
501212,S100515,1099,2024-12-18 20:16:00,page_view,desktop,organic,/cart
501213,S100392,1086,2024-11-29 09:20:00,page_view,mobile,organic,/home
501214,S100142,1028,2024-12-07 03:57:00,page_view,mobile,organic,/blog
501215,S100503,1052,2024-11-03 12:25:00,checkout,desktop,social,/cart
501216,S100793,1100,2024-11-27 13:17:00,add_to_cart,mobile,direct,/blog
501217,S100219,,2024-11-01 20:23:00,page_view,desktop,social,/blog
501218,S100159,1011,2024-12-16 06:37:00,page_view,desktop,social,/product
501219,S100075,1069,2024-12-22 20:53:00,add_to_cart,mobile,email,/product
501220,S100610,1041,2025-01-17 11:15:00,purchase,mobile,social,/search
501221,S100691,1029,2024-11-27 05:20:00,add_to_cart,tablet,social,/blog
501222,S100638,1065,2025-01-16 12:14:00,search,desktop,email,/search
501223,S100031,1078,2025-01-28 07:52:00,page_view,desktop,ads,/search
501224,S100776,1002,2024-11-21 03:44:00,search,mobile,email,/home
501225,S100333,1101,2024-11-17 02:42:00,page_view,mobile,organic,/product
501226,S100524,1106,2025-01-22 22:14:00,add_to_cart,desktop,ads,/product
501227,S100439,,2024-12-06 18:44:00,page_view,mobile,direct,/cart
501228,S100351,1024,2025-02-25 01:39:00,add_to_cart,tablet,social,/product
501229,S100338,1077,2025-02-06 12:32:00,page_view,mobile,ads,/cart
501230,S100399,1055,2025-01-08 05:08:00,add_to_cart,desktop,direct,/blog
501231,S100395,1043,2025-01-12 17:55:00,page_view,mobile,email,/home
501232,S100201,1073,2025-02-09 00:13:00,page_view,mobile,email,/search
501233,S100529,1101,2024-11-12 02:33:00,search,desktop,organic,/search
501234,S100092,1003,2024-11-11 03:40:00,page_view,mobile,organic,/blog
501235,S100791,,2025-01-25 14:31:00,purchase,mobile,ads,/cart
501236,S100357,1104,2024-11-15 00:33:00,search,mobile,social,/checkout
501237,S100395,1097,2024-12-06 19:19:00,search,desktop,email,/blog
501238,S100059,1098,2024-11-15 18:08:00,add_to_cart,tablet,ads,/cart
501239,S100476,1050,2025-02-03 12:19:00,checkout,mobile,ads,/blog
501240,S100725,1097,2024-12-15 00:50:00,search,mobile,ads,/home
501241,S100611,1050,2024-11-03 23:00:00,purchase,mobile,organic,/blog
501242,S100000,1116,2024-11-27 02:36:00,page_view,desktop,email,/blog
501243,S100554,1023,2024-11-07 06:12:00,page_view,mobile,organic,/product
501244,S100310,1038,2024-11-18 22:23:00,search,mobile,organic,/cart
501245,S100167,1071,2024-12-22 06:51:00,page_view,mobile,ads,/home
501246,S100191,1041,2024-12-03 15:47:00,page_view,mobile,direct,/search
501247,S100033,1055,2024-12-29 04:34:00,page_view,desktop,direct,/checkout
501248,S100033,1064,2024-11-18 10:19:00,page_view,mobile,direct,/checkout
501249,S100687,1110,2025-01-10 10:27:00,add_to_cart,mobile,ads,/cart
501250,S100416,1068,2024-11-26 16:32:00,search,mobile,social,/blog
501251,S100707,1047,2025-01-23 07:02:00,purchase,desktop,email,/product
501252,S100157,1032,2025-01-21 20:46:00,add_to_cart,mobile,ads,/blog
501253,S100756,1053,2025-02-07 15:29:00,page_view,mobile,ads,/cart
501254,S100499,1067,2025-02-23 14:50:00,page_view,mobile,organic,/checkout
501255,S100365,1096,2024-11-07 09:38:00,page_view,desktop,direct,/checkout
501256,S100339,1016,2024-11-16 03:08:00,checkout,desktop,ads,/blog
501257,S100334,1029,2024-11-15 05:41:00,page_view,mobile,social,/blog
501258,S100582,1049,2025-01-12 00:53:00,page_view,mobile,email,/blog
501259,S100326,1047,2024-11-11 13:30:00,checkout,mobile,social,/search
501260,S100113,1051,2025-01-29 05:16:00,search,tablet,ads,/product
501261,S100796,1102,2024-12-22 13:05:00,page_view,mobile,ads,/product
501262,S100417,1042,2024-12-15 06:01:00,page_view,desktop,organic,/checkout
501263,S100467,1065,2025-02-28 11:02:00,checkout,desktop,social,/checkout
501264,S100142,1080,2025-02-06 05:08:00,checkout,mobile,organic,/cart
501265,S100608,1030,2024-11-22 20:09:00,page_view,mobile,social,/cart
501266,S100308,1093,2025-01-02 00:53:00,page_view,tablet,direct,/search
501267,S100400,1071,2024-11-15 10:22:00,add_to_cart,mobile,direct,/checkout
501268,S100319,1058,2024-11-15 01:23:00,add_to_cart,desktop,social,/cart
501269,S100211,1104,2024-11-21 09:39:00,add_to_cart,mobile,organic,/search
501270,S100316,1032,2024-11-27 05:40:00,search,mobile,direct,/product
501271,S100184,1114,2025-02-21 08:52:00,checkout,desktop,ads,/checkout
501272,S100204,1072,2025-01-19 19:44:00,page_view,tablet,email,/home
501273,S100363,1079,2024-11-14 21:04:00,page_view,mobile,organic,/checkout
501274,S100215,1113,2024-11-01 00:50:00,add_to_cart,desktop,social,/cart
501275,S100245,1105,2025-02-04 14:22:00,search,mobile,email,/checkout
501276,S100238,1078,2024-11-28 22:05:00,checkout,mobile,email,/home
501277,S100390,1097,2024-11-11 12:42:00,page_view,mobile,ads,/checkout
501278,S100519,1056,2024-12-05 13:06:00,checkout,mobile,organic,/cart
501279,S100589,1071,2025-02-09 02:57:00,page_view,mobile,email,/product
501280,S100276,1008,2025-02-26 01:31:00,search,mobile,organic,/cart
501281,S100201,1012,2025-02-25 11:13:00,page_view,tablet,ads,/search
501282,S100213,1107,2024-11-09 01:48:00,search,desktop,social,/cart
501283,S100605,1008,2024-11-27 17:56:00,add_to_cart,mobile,email,/search
501284,S100477,1022,2024-12-31 12:37:00,page_view,tablet,email,/checkout
501285,S100507,1103,2025-02-01 01:08:00,page_view,mobile,email,/search
501286,S100074,1001,2025-01-23 00:38:00,search,mobile,organic,/blog
501287,S100668,1037,2024-11-29 08:00:00,add_to_cart,desktop,email,/checkout
501288,S100664,1075,2024-11-25 20:28:00,page_view,mobile,organic,/search
501289,S100141,1077,2025-01-23 20:34:00,page_view,desktop,direct,/cart
501290,S100589,1100,2024-11-19 05:20:00,page_view,mobile,direct,/home
501291,S100321,1065,2025-02-07 14:34:00,purchase,mobile,organic,/checkout
501292,S100693,1066,2024-12-15 13:58:00,page_view,mobile,direct,/search
501293,S100460,1093,2024-12-11 18:59:00,page_view,tablet,ads,/home
501294,S100706,1064,2024-11-09 09:29:00,add_to_cart,desktop,ads,/search
501295,S100669,1079,2024-11-23 15:20:00,add_to_cart,desktop,direct,/search
501296,S100145,1116,2024-11-06 16:07:00,page_view,mobile,social,/search
501297,S100053,1052,2024-12-25 09:52:00,purchase,mobile,organic,/cart
501298,S100355,1050,2025-02-14 17:16:00,search,desktop,direct,/search
501299,S100276,1001,2024-12-30 16:45:00,search,mobile,organic,/home
501300,S100594,1079,2025-01-27 04:20:00,page_view,mobile,direct,/blog
501301,S100399,1004,2024-11-22 19:35:00,checkout,desktop,ads,/search
501302,S100667,1065,2024-12-20 22:15:00,page_view,mobile,social,/blog
501303,S100515,1104,2024-12-26 11:40:00,page_view,mobile,organic,/product
501304,S100498,1071,2025-01-05 12:10:00,page_view,desktop,social,/checkout
501305,S100310,1035,2024-12-11 17:30:00,add_to_cart,desktop,ads,/cart
501306,S100270,1101,2024-11-01 10:15:00,search,desktop,email,/product
501307,S100575,1035,2024-12-25 02:57:00,search,mobile,email,/product
501308,S100448,1094,2024-11-30 02:56:00,page_view,mobile,organic,/home
501309,S100111,1079,2025-02-20 10:04:00,search,desktop,ads,/home
501310,S100238,1022,2025-01-14 20:52:00,add_to_cart,desktop,organic,/blog
501311,S100143,1117,2024-12-18 03:15:00,page_view,mobile,organic,/blog
501312,S100373,1026,2024-12-27 19:02:00,add_to_cart,tablet,organic,/cart
501313,S100019,,2024-12-13 20:20:00,page_view,tablet,social,/cart
501314,S100575,1001,2024-11-06 15:09:00,add_to_cart,mobile,direct,/checkout
501315,S100288,1034,2024-11-17 11:58:00,page_view,desktop,ads,/search
501316,S100592,1026,2025-01-15 09:52:00,search,mobile,social,/cart
501317,S100196,1002,2024-11-10 05:57:00,purchase,mobile,direct,/cart
501318,S100381,1094,2024-11-18 19:02:00,purchase,mobile,organic,/blog
501319,S100580,1089,2024-11-05 17:20:00,page_view,mobile,email,/search
501320,S100697,1102,2024-11-25 16:19:00,page_view,desktop,social,/checkout
501321,S100678,1033,2025-02-01 19:52:00,page_view,desktop,ads,/home
501322,S100716,1057,2024-12-30 03:23:00,checkout,desktop,ads,/checkout
501323,S100491,1085,2025-02-20 10:01:00,search,mobile,direct,/search
501324,S100163,1057,2024-11-12 14:09:00,page_view,mobile,social,/home
501325,S100605,1090,2024-12-27 13:39:00,page_view,mobile,organic,/home
501326,S100248,1082,2024-11-27 17:09:00,purchase,mobile,direct,/home
501327,S100067,1015,2025-01-31 16:30:00,search,mobile,ads,/checkout
501328,S100020,1101,2024-12-12 16:12:00,page_view,mobile,social,/blog
501329,S100511,1093,2024-12-12 16:21:00,page_view,mobile,email,/search
501330,S100596,1085,2024-11-18 02:42:00,page_view,mobile,organic,/checkout
501331,S100389,1020,2024-12-25 20:43:00,search,mobile,ads,/checkout
501332,S100535,1035,2025-01-25 21:54:00,purchase,mobile,social,/product
501333,S100110,1051,2024-11-01 03:25:00,checkout,desktop,email,/cart
501334,S100594,1036,2025-01-04 13:05:00,page_view,mobile,ads,/checkout
501335,S100459,1030,2024-11-09 15:22:00,add_to_cart,mobile,email,/product
501336,S100077,1104,2025-01-03 18:26:00,page_view,desktop,ads,/blog
501337,S100433,1082,2025-02-03 23:23:00,page_view,tablet,direct,/blog
501338,S100379,1073,2024-11-28 00:29:00,purchase,desktop,direct,/search
501339,S100651,1029,2024-11-14 13:04:00,page_view,mobile,direct,/product
501340,S100439,1118,2025-01-06 10:58:00,page_view,mobile,social,/checkout
501341,S100782,1025,2025-02-26 23:10:00,purchase,tablet,direct,/search
501342,S100338,1102,2024-12-31 11:27:00,page_view,desktop,social,/product
501343,S100423,,2024-11-29 23:16:00,add_to_cart,mobile,organic,/checkout
501344,S100168,1094,2025-02-19 01:56:00,purchase,mobile,direct,/search
501345,S100708,,2025-02-17 04:46:00,search,mobile,social,/search
501346,S100261,1084,2024-11-25 00:11:00,page_view,mobile,ads,/cart
501347,S100726,1028,2025-02-10 17:01:00,page_view,desktop,social,/blog
501348,S100578,1027,2025-01-04 18:40:00,page_view,mobile,social,/checkout
501349,S100228,1042,2024-12-02 06:38:00,page_view,tablet,ads,/cart
501350,S100160,1001,2024-12-21 13:15:00,add_to_cart,mobile,social,/search
501351,S100426,1088,2024-12-02 08:48:00,page_view,desktop,ads,/search
501352,S100121,1035,2024-12-18 00:10:00,page_view,mobile,email,/product
501353,S100148,1105,2025-01-19 04:53:00,search,mobile,direct,/cart
501354,S100704,1047,2024-11-08 19:10:00,search,mobile,organic,/home
501355,S100742,1062,2024-12-28 20:21:00,checkout,desktop,social,/checkout
501356,S100110,,2025-02-04 02:54:00,page_view,desktop,ads,/blog
501357,S100656,1032,2024-12-17 08:38:00,add_to_cart,mobile,direct,/cart
501358,S100220,1093,2024-11-19 18:50:00,search,desktop,social,/search
501359,S100063,1097,2025-01-09 07:25:00,page_view,mobile,direct,/product
501360,S100637,1029,2024-12-18 23:50:00,page_view,tablet,email,/checkout
501361,S100729,1065,2025-01-10 20:33:00,page_view,desktop,social,/blog
501362,S100795,1045,2024-12-24 06:13:00,search,tablet,ads,/checkout
501363,S100353,1099,2025-01-25 00:28:00,page_view,mobile,email,/product
501364,S100473,1080,2024-11-14 14:15:00,purchase,mobile,social,/search
501365,S100747,1062,2024-11-28 22:44:00,search,tablet,direct,/blog
501366,S100484,1100,2024-11-11 09:22:00,purchase,mobile,email,/home
501367,S100012,1031,2025-01-09 22:15:00,page_view,mobile,ads,/product
501368,S100152,1097,2025-01-02 18:28:00,page_view,desktop,social,/home
501369,S100238,1111,2024-12-24 16:52:00,page_view,mobile,direct,/cart
501370,S100189,1113,2025-02-17 00:02:00,page_view,desktop,direct,/checkout
501371,S100662,1101,2025-01-28 11:06:00,checkout,desktop,email,/blog
501372,S100085,1053,2024-12-02 06:37:00,page_view,desktop,social,/search
501373,S100020,,2025-01-18 05:46:00,page_view,mobile,direct,/home
501374,S100693,1049,2025-01-28 05:28:00,page_view,mobile,email,/search
501375,S100318,1082,2024-12-28 16:00:00,page_view,mobile,organic,/cart
501376,S100157,1021,2025-01-17 06:24:00,add_to_cart,mobile,direct,/home
501377,S100480,,2025-02-20 21:13:00,search,mobile,email,/search
501378,S100075,1091,2024-11-08 10:35:00,add_to_cart,mobile,organic,/search
501379,S100328,1097,2025-02-15 03:55:00,page_view,mobile,email,/cart
501380,S100415,1009,2024-12-13 20:46:00,purchase,mobile,direct,/product
501381,S100202,1098,2025-02-01 08:20:00,add_to_cart,desktop,organic,/blog
501382,S100228,1100,2025-01-22 02:08:00,page_view,mobile,email,/cart
501383,S100151,1087,2025-02-25 18:27:00,page_view,mobile,social,/home
501384,S100774,1038,2024-12-08 06:08:00,checkout,desktop,organic,/home
501385,S100071,1063,2024-11-15 16:14:00,search,desktop,email,/checkout
501386,S100224,1015,2024-12-09 23:43:00,add_to_cart,mobile,social,/search
